Date,Open,High,Low,Close,Adj Close,Volume
7/1/2017,0.0072,0.0072,0.0072,0.0072,0.0072,0
8/1/2017,0.0072,0.0072,0.0072,0.0072,0.0072,0
9/1/2017,0.0072,0.0072,0.0072,0.0072,0.0072,0
10/1/2017,0.0072,0.0072,0.0072,0.0072,0.0072,0
11/1/2017,0.0072,0.0072,0.0072,0.0072,0.0072,0
12/1/2017,0.0072,0.0072,0.0072,0.0072,0.0072,0
1/1/2018,0.0072,0.0072,0.0072,0.0072,0.0072,0
2/1/2018,0.0072,0.0072,0.0072,0.0072,0.0072,0
3/1/2018,0.0072,0.0072,0.0072,0.0072,0.0072,0
4/1/2018,0.0072,0.0072,0.0072,0.0072,0.0072,0
5/1/2018,0.0072,0.0072,0.0072,0.0072,0.0072,0
6/1/2018,0.0072,2.1683,0.0072,2.1387,2.1387,27630
7/1/2018,2.1387,2.1387,2.1387,2.1387,2.1387,0
8/1/2018,2.1387,2.1387,2.1387,2.1387,2.1387,0
9/1/2018,2.1387,2.1387,2.1387,2.1387,2.1387,0
10/1/2018,2.1387,2.1387,2.1387,2.1387,2.1387,0
11/1/2018,2.1387,2.1387,2.1387,2.1387,2.1387,0
12/1/2018,2.1387,2.1387,2.1387,2.1387,2.1387,0
1/1/2019,2.1387,2.1387,2.1387,2.1387,2.1387,0
2/1/2019,2.1387,2.1387,2.1387,2.1387,2.1387,0
3/1/2019,2.1387,2.1387,2.1387,2.1387,2.1387,0
4/1/2019,2.1387,2.1387,2.1387,2.1387,2.1387,0
5/1/2019,2.1387,2.1387,0.8,0.87,0.87,1136612
6/1/2019,0.84798,0.8634,0.6189,0.826,0.826,1135759
7/1/2019,0.9,0.9,0.58,0.6228,0.6228,364874
8/1/2019,0.63995,0.72035,0.52,0.57434,0.57434,231249
9/1/2019,0.57434,0.6344,0.4174,0.4206,0.4206,478190
10/1/2019,0.42465,0.4557,0.336,0.378,0.378,413094
11/1/2019,0.3703,0.62,0.3672,0.49344,0.49344,487382
12/1/2019,0.49058,0.872,0.4763,0.5646,0.5646,489438
1/1/2020,0.5646,0.58184,0.4636,0.4968,0.4968,355099
2/1/2020,0.4718,0.4949,0.2895,0.299,0.299,825760
3/1/2020,0.3088,0.3491,0.16276,0.27,0.27,556525
4/1/2020,0.25375,0.3835,0.2391,0.3828,0.3828,211189
5/1/2020,0.373,0.4811,0.27745,0.4265,0.4265,213586
6/1/2020,0.4352,0.4352,0.29245,0.41,0.41,760928
7/1/2020,0.34555,0.4088,0.2911,0.39,0.39,14107
7/7/2020,0.37311,0.37311,0.37311,0.37311,0.37311,150
