Date,Open,High,Low,Close,Adj Close,Volume
2017-07-01,86.680000,90.500000,85.339996,88.980003,81.948868,25661000
2017-08-01,89.099998,94.019997,88.269997,89.750000,82.658028,33928600
2017-09-01,89.989998,90.620003,80.919998,81.639999,75.534943,29493300
2017-10-01,81.769997,84.910004,78.099998,80.870003,74.822517,33097500
2017-11-01,81.589996,83.320000,76.250000,78.099998,72.259651,27693700
2017-12-01,78.220001,82.550003,78.080002,82.070000,76.331062,22882700
2018-01-01,82.239998,85.860001,81.250000,84.019997,78.144684,25416000
2018-02-01,83.849998,83.910004,72.709999,76.250000,70.918015,36647700
2018-03-01,76.550003,81.959999,72.070000,75.330002,70.062370,43960400
2018-04-01,75.309998,75.459999,70.050003,71.239998,66.613800,41836100
2018-05-01,71.230003,71.760002,58.750000,61.650002,57.646557,64026600
2018-06-01,61.639999,70.959999,60.549999,68.040001,63.621601,45138600
2018-07-01,67.709999,70.949997,62.500000,67.000000,63.068573,58851000
2018-08-01,65.250000,71.040001,64.449997,66.739998,62.823830,45604500
2018-09-01,66.389999,66.739998,61.230000,61.500000,58.245399,34856600
2018-10-01,61.580002,64.910004,55.520000,64.000000,60.613102,50027600
2018-11-01,64.750000,67.620003,61.169998,65.769997,62.289436,41639500
2018-12-01,65.870003,66.309998,54.169998,56.160000,53.520927,39832000
2019-01-01,55.880001,66.669998,55.299999,66.610001,63.479858,33853700
2019-02-01,66.680000,67.239998,58.419998,61.660000,58.762470,42879400
2019-03-01,61.540001,62.150002,58.750000,59.650002,56.846928,33032200
2019-04-01,59.959999,64.320000,58.759998,64.190002,61.583073,31036300
2019-05-01,62.990002,62.990002,53.410000,54.980000,52.747112,35044400
2019-06-01,54.830002,58.560001,53.250000,56.000000,54.131054,34386800
2019-07-01,56.290001,57.709999,51.799999,53.990002,52.188137,35091400
2019-08-01,53.009998,54.250000,49.919998,51.360001,49.645912,37703600
2019-09-01,51.090000,58.130001,50.779999,57.500000,56.207348,32181300
2019-10-01,57.700001,59.720001,51.900002,52.720001,51.534813,41530200
2019-11-01,52.790001,55.060001,50.220001,50.480000,49.345165,28850900
2019-12-01,50.419998,54.930000,49.820000,53.900002,53.287014,39517000
2020-01-01,54.250000,57.060001,52.689999,55.580002,54.947906,34024300
2020-02-01,55.750000,61.939999,47.619999,49.610001,49.045803,40910200
2020-03-01,49.610001,52.490002,34.009998,39.009998,38.566349,67846300
2020-04-01,37.029999,48.240002,36.720001,41.009998,41.009998,44578300
2020-05-01,40.310001,40.470001,34.630001,37.959999,37.959999,54535200
2020-06-01,38.150002,44.290001,33.549999,34.360001,34.360001,69406800
2020-07-01,34.529999,36.139999,34.009998,35.340000,35.340000,4365900
2020-07-02,35.720001,36.139999,35.160000,35.340000,35.340000,1421596
