Date,Open,High,Low,Close,Adj Close,Volume
7/1/2018,23.049999,34.099998,20.1,22.1,22.1,51529700
8/1/2018,23.58,66.739998,21.5,65.199997,65.199997,117644200
9/1/2018,69.650002,300,69.029999,143.619995,143.619995,296416200
10/1/2018,159.899994,178.850006,84.279999,94.790001,94.790001,110004300
11/1/2018,99.75,142.839996,93.080002,102.449997,102.449997,52491800
12/1/2018,105.489998,109.349998,64.059998,70.540001,70.540001,42240400
1/1/2019,70,106,67.769997,80.489998,80.489998,85659400
2/1/2019,80.599998,89.879997,75.25,81.309998,81.309998,38365300
3/1/2019,82.519997,82.809998,62.650002,65.519997,65.519997,38101500
4/1/2019,64.800003,65.209999,47.68,51.330002,51.330002,33436000
5/1/2019,51.459999,52.740002,37.5,38.009998,38.009998,30601200
6/1/2019,38.080002,51.029999,34.25,46.560001,46.560001,43915500
7/1/2019,47,49.490002,39.310001,40.82,40.82,21319700
8/1/2019,40.779999,46.25,25.4,25.67,25.67,46358200
9/1/2019,25.17,33.66,24.32,24.74,24.74,38192100
10/1/2019,24.6,25.690001,20.200001,22.309999,22.309999,30859900
11/1/2019,22.200001,24.1,19.41,19.84,19.84,38533800
12/1/2019,19.85,19.9,15.57,17.129999,17.129999,38609300
1/1/2020,17.629999,22.950001,15.01,17.540001,17.540001,102086900
2/1/2020,17.799999,21.09,13.2,14.43,14.43,57861700
3/1/2020,14.74,15.62,2.43,6.88,6.88,331837900
4/1/2020,6.38,9.75,5.5,8.05,8.05,266932300
5/1/2020,7.82,11.6,6.65,9.85,9.85,281637600
6/1/2020,9.58,10.68,7.02,7.11,7.11,167309000
7/1/2020,7.18,7.46,6.89,6.96,6.96,8739100
7/6/2020,7.04,7.98,6.89,7.85,7.85,13490254
