,F_Date,EPS,CFPS,PE_Ratio,Market_Cap,Ticker,Quarter,Quarter-Year
126,2018-12-31,-261.2599035480537,-198.87607647261453,-0.02694634693036671,326993.92,NBEV,4,2018
127,2018-09-30,-0.08874636052793536,-0.17345251933064987,-43.8327834162339,153625183.15,NBEV,3,2018
128,2018-06-30,70.67623694557558,-0.1678461127728462,0.029712957151596945,78776596.5,NBEV,2,2018
129,2018-03-31,-73.24585928417665,-0.005282368750248642,-0.025120873971335833,66601817.6,NBEV,1,2018
130,2017-12-31,-115.49084013701629,0.0702610219467891,-0.03281645536133958,116036557.74,NBEV,4,2017
131,2017-09-30,-0.015922956953348374,-0.13383619393907542,-143.81750868945514,69016871.88,NBEV,3,2017
132,2017-06-30,0.00010588822570045235,-0.00016235877651536173,46180.77191918714,115298701996.73999,NBEV,2,2017
133,2017-03-31,-29.163382789797083,-0.13451806870274455,-0.12721432306878874,89985560.28,NBEV,1,2017
134,2016-12-31,0.21333327827660584,0.4467205460272124,19.12500493575087,77069600.64,NBEV,4,2016
135,2016-09-30,0.08624191134052045,-0.33138488005491845,18.668417419959795,35259170.660000004,NBEV,3,2016
136,2016-06-30,-126.06434407817177,-0.010024847237733472,-0.014119773620495199,28205928.06,NBEV,2,2016
137,2016-03-31,-18.64456510451033,-0.006101459536756824,-0.021453973195826138,6174260.4,NBEV,1,2016
138,2015-12-31,-0.04665311894238916,-0.017432929266799842,-5.358698532218588,3579691000.0,NBEV,4,2015
139,2015-09-30,-25.910088883147846,-5.903573987317426,-0.015438001845688904,5905236.4,NBEV,3,2015
140,2015-06-30,1.3747646984142907e-05,8.447973467542096e-06,25458.90219640526,4466077000.0,NBEV,2,2015
141,2015-03-31,-13.747646984142907,-0.008447973467542096,-0.030550682635686312,5359292.399999999,NBEV,1,2015
142,2014-12-31,-80.94067000171167,-0.0010740664188528006,-0.004200607679585676,4211117.600000001,NBEV,4,2014
143,2014-09-30,-1.7566375257011204,-0.051726708773740776,-0.256171232491685,5468487.3,NBEV,3,2014
144,2020-03-31,0.13800000070487495,0.15035604373350941,45.65217367986178,607767388.1999999,TRST,1,2020
145,2019-12-31,0.1435946679883117,0.12973804582391146,55.990936938232544,778665959.9999999,TRST,4,2019
146,2019-09-30,0.15190291763490835,0.18932093983991738,56.4834443840087,830758500.0,TRST,3,2019
147,2019-06-30,0.15154364357745082,0.17733303025293437,53.77988682075408,788789600.0,TRST,2,2019
148,2019-03-31,0.15047961630695444,0.12243653353179525,53.16334661354581,773952000.0,TRST,1,2019
149,2018-12-31,0.16613646961297343,0.1853582715921455,46.889162976361256,751773950.0,TRST,4,2018
150,2018-09-30,0.15757933916000538,0.15983950732481106,48.2931331008619,734007330.0,TRST,3,2018
151,2018-06-30,0.15980124687503242,0.20483190008402402,56.63284972411555,872429050.0000001,TRST,2,2018
152,2018-03-31,0.15368488786026382,0.11357196973628221,55.633316450567264,823818150.0000001,TRST,1,2018
153,2017-12-31,0.07659893248431501,0.13586374088293743,112.92585574572128,831360150.0,TRST,4,2017
154,2017-09-30,0.13121243372188715,0.15040053335000053,68.97212210225469,868772850.0000001,TRST,3,2017
155,2017-06-30,0.1275744184107396,0.2076211123155174,64.27620915032679,786740799.9999999,TRST,2,2017
156,2017-03-31,0.11417515827240585,0.1111922318755932,69.62985749520416,762238050.0,TRST,1,2017
157,2016-12-31,0.11301126135554905,0.14162515175618537,73.88644193369142,797825800.0,TRST,4,2016
158,2016-09-30,0.11444609681000356,0.13906750727855394,61.164165446559295,668402000.0,TRST,3,2016
159,2016-06-30,0.10967660805231279,0.11221260453125982,60.450447162239634,632674380.0,TRST,2,2016
160,2016-03-31,0.10914905887904368,0.16064593928590154,58.72702949370737,611289650.0,TRST,1,2016
161,2015-12-31,0.10704183884840647,0.15115190898289224,51.381777996070724,523066500.0,TRST,4,2015
162,2015-09-30,0.11168740991678151,0.16774152823221217,55.78068293142427,592167730.0,TRST,3,2015
163,2015-06-30,0.1129134123492137,0.12739731795120102,55.52927565955066,595662540.0,TRST,2,2015
164,2015-03-31,0.11285243346287929,0.14578659673291416,59.10373215118992,633296490.0,TRST,1,2015
165,2014-12-31,0.11265164644714037,0.11587479392991504,57.07861538461538,608458040.0,TRST,4,2014
166,2014-09-30,0.11330132611408388,0.10373088555656607,63.370838155684154,678955160.0,TRST,3,2014
167,2014-06-30,0.12490479817212491,0.20081238893120082,54.12121951219512,639063360.0,TRST,2,2014
168,2014-03-31,0.11657773260492102,0.013573031804514463,56.700365089456,624327720.0,TRST,1,2014
169,2013-12-31,0.11288232795242141,0.1340271877655055,59.35384325900837,630872000.0,TRST,4,2013
170,2013-09-30,0.10895255908859038,0.18134670974324094,62.596051502145926,641734720.0,TRST,3,2013
171,2013-06-30,0.10383077381205598,0.21212830220785298,57.401093926047324,560406880.0,TRST,2,2013
172,2013-03-31,0.09757135863434155,0.07394478619016198,54.934153577661434,503636320.00000006,TRST,1,2013
173,2012-12-31,0.10472803391966508,0.13297662149028655,49.65241688761982,486891600.0,TRST,4,2012
174,2012-09-30,0.104234353625171,0.1851701436388509,54.20477801702041,528659200.00000006,TRST,3,2012
175,2012-06-30,0.09695945584633649,0.15386672085387634,57.03414846679903,517071590.0,TRST,2,2012
176,2012-03-31,0.10474207425870939,0.11992021073508091,52.22352181501852,465259355.84999996,TRST,1,2012
177,2011-12-31,0.1058279246203991,-0.03634874665926721,53.01058317190728,461934221.76000005,TRST,4,2011
178,2011-09-30,0.11936229249302141,0.36768761688609103,42.05683298428184,387974284.28,TRST,3,2011
179,2011-06-30,0.039182877438885405,0.12009753506409118,117.90864535678726,355258748.46,TRST,2,2011
180,2011-03-31,0.09600000041614738,0.12780926633566736,62.499999729070716,461374998.0,TRST,1,2011
181,2010-12-31,0.08971126525434228,0.19745834107835825,67.43857622392817,465595930.25,TRST,4,2010
182,2010-09-30,0.10886987688129929,0.16320060869176822,49.50864421273031,413793248.33,TRST,3,2010
183,2010-06-30,0.09273006688852461,0.22426253824008852,62.76281464345873,447122291.52000004,TRST,2,2010
184,2010-03-31,0.09000000064888249,0.045746215182020294,73.88888835616439,512419440.75,TRST,1,2010
185,2009-12-31,0.11100199215989867,-0.010979800922206436,54.0530839424664,458478258.0,TRST,4,2009
186,2009-09-30,0.10350407422476214,0.1957141775232416,57.48565981160703,454654083.45,TRST,3,2009
187,2009-06-30,0.07063858872922978,0.398569702502695,88.47855134758365,476014606.25,TRST,2,2009
188,2009-03-31,0.08300000098046938,1.2759436282400018,72.28915577256261,458963850.0,TRST,1,2009
189,2008-12-31,0.0943789074247637,2.015472330446979,70.99043825381278,507368662.2,TRST,4,2008
190,2008-09-30,0.11942458290660372,-0.22071206953826164,97.80230933805623,883546062.56,TRST,3,2008
191,2008-06-30,0.1121565161995646,2.7862597421488715,78.55094200968237,665247927.88,TRST,2,2008
192,2008-03-31,0.125,0.5597353346769917,69.84,658381680.0,TRST,1,2008
193,2007-12-31,0.1118187347807266,0.12693009365663732,87.73127346895076,737469084.7800001,TRST,4,2007
194,2020-03-31,0.4077410339230976,-0.1510609879926324,2.354435585654256,35042884800.0,YCBD,1,2020
195,2019-12-31,0.4664356763672155,-0.19585671987762351,2.272553438141132,29383577.360000003,YCBD,4,2019
196,2019-09-30,0.6644143729887556,1.3206938440554883,5.508610512948583,65467324.02,YCBD,3,2019
197,2019-06-30,-2002.1746763027336,-0.33252980212906974,-0.002257545284883308,65926997.879999995,YCBD,2,2019
198,2019-03-31,-3299.5371392749526,-0.33557936841505376,-0.0018426826986211867,61451435.52,YCBD,1,2019
199,2018-12-31,-68.66027518263277,-0.12462259871719374,-0.0669965272898228,46243616.0,YCBD,4,2018
200,2018-09-30,-113.72807531897372,-0.09735963580399667,-0.03226995611863413,28415503.48,YCBD,3,2018
201,2018-06-30,0.07632234664494768,-0.17384785057318858,44.15482683829513,24958604.18,YCBD,2,2018
202,2018-03-31,0.22245830700849553,-0.2832266393186243,22.386217296033895,36778764.120000005,YCBD,1,2018
203,2017-12-31,-182.98692206495173,-0.26383362768199814,-0.026504626370394264,33522574.349999998,YCBD,4,2017
204,2020-03-31,0.21799366747317062,-0.1330609952932633,27.248497944239876,2071975783.68,CRON,1,2020
205,2019-12-31,3.7621073077199183,-0.5449141716479448,1.9776150416371627,2306899811.76,CRON,4,2019
206,2019-03-31,,,,,CRON,1,2019
207,2018-12-31,,,,,CRON,4,2018
208,2018-09-30,,,,,CRON,3,2018
209,2018-06-30,,,,,CRON,2,2018
210,2018-03-31,,,,,CRON,1,2018
211,2020-03-31,-0.021435491684159536,-0.06716992303137952,-4671.691299435028,37210021200.0,GWPH,1,2020
212,2019-12-31,-0.0671349372947952,-0.07356962161580279,-1680.7940030465809,41929087200.0,GWPH,4,2019
213,2019-09-30,0.042896850406425234,-0.06794492655257672,3106.0555434168396,49470146640.0,GWPH,3,2019
214,2019-06-30,0.21508403995943642,-0.11523129868168382,762.7251191252445,60825802800.00001,GWPH,2,2019
215,2019-03-31,-135.37286756096836,-191.08600600827964,-1.2506937545941195,62614732.13,GWPH,1,2019
216,2018-12-31,,,,,GWPH,4,2018
217,2018-09-30,-1.207644578601888,-0.45607028292846535,-109.24571876332834,44056176480.0,GWPH,3,2018
218,2018-06-30,,,,,GWPH,2,2018
219,2020-03-28,4.527827648114902,-5.3213644524236985,28.395515463917523,7161349000.0,SMG,1,2020
220,2019-12-28,-1.2162608803529227,-5.807217442811842,-89.20783505633803,6333756289.0,SMG,4,2019
221,2019-09-30,-1.045045045045045,5.241441441441442,-94.30215517241379,5469525000.0,SMG,3,2019
222,2019-06-29,3.6407942238267146,8.312274368231048,28.084531482399605,5664650000.0,SMG,2,2019
223,2019-03-30,7.157039711191335,-5.792418772563177,11.768832282471628,4666342000.0,SMG,1,2019
224,2018-12-29,-1.4285714285714286,-4.450271247739602,-48.586999999999996,3838373000.0,SMG,4,2018
225,2018-09-30,-2.6156583629893237,5.665480427046264,-25.95522448979592,3815418000.0,SMG,3,2018
226,2018-06-30,1.4690265486725664,8.350442477876106,52.728795180722884,4376490000.0,SMG,2,2018
227,2018-03-31,2.612280701754386,-5.017543859649122,31.995030221625253,4764060000.0,SMG,1,2018
228,2017-12-30,-0.3645833333333333,-3.9913194444444446,-293.952,6172992000.0,SMG,4,2017
229,2017-09-30,-0.5723905723905723,4.107744107744108,-172.6268823529412,5869314000.0,SMG,3,2017
230,2017-07-01,2.54606365159129,9.564489112227806,37.70133552631579,5730603000.0,SMG,3,2017
231,2017-04-01,1.6633333333333333,-8.843333333333334,58.37675350701402,5826000000.0,SMG,2,2017
232,2017-02-09,-1.0705414097973043,-12.31783449297639,-85.77902653703703,6948101149.5,SMG,1,2017
233,2016-12-31,-1.0867680974681533,-3.7579209250889587,-83.12721012924962,5428206821.440001,SMG,4,2016
234,2016-09-30,-0.44189852700491,3.988543371522095,-199.75174074074073,5393297000.0,SMG,3,2016
235,2016-07-02,3.4730831973898857,9.585644371941273,21.370061061531235,4549686000.0,SMG,3,2016
236,2016-04-02,3.4250814332247557,-4.8452768729641695,21.138183547313364,4445360000.0,SMG,2,2016
237,2016-01-02,-1.3170731707317074,-5.767479674796748,-52.032037037037036,4214595000.0,SMG,1,2016
238,2015-09-30,-0.40916530278232405,-1.6006546644844517,-161.69504,4042376000.0,SMG,3,2015
239,2015-06-27,2.1868852459016392,10.814754098360655,27.02473763118441,3605100000.0,SMG,2,2015
240,2015-03-28,2.045977011494253,-6.489326765188834,32.21443820224719,4013919000.0,SMG,1,2015
241,2014-12-27,-1.200657894736842,-4.629934210526316,-53.44569863013699,3901536000.0,SMG,4,2014
242,2014-09-30,-0.2435064935064935,3.043831168831169,-240.69173333333333,3610376000.0,SMG,3,2014
243,2014-06-28,1.972447325769854,10.26580226904376,27.453204601479047,3341055000.0,SMG,2,2014
244,2014-03-29,2.0258064516129033,-7.161290322580645,29.795541401273884,3742320000.0,SMG,1,2014
245,2013-12-28,-1.0466988727858293,-3.600644122383253,-56.835830769230775,3694329000.0,SMG,4,2013
246,2013-09-30,-0.3079416531604538,2.9416531604538085,-189.97105263157894,3609450000.0,SMG,3,2013
247,2013-06-29,2.40194489465154,11.025931928687196,20.812300944669367,3084383000.0,SMG,2,2013
248,2013-03-30,1.6260162601626016,-6.28130081300813,27.85335,2785335000.0,SMG,1,2013
249,2012-12-29,-1.0749185667752443,-3.1530944625407167,-40.94263636363636,2702214000.0,SMG,4,2012
250,2012-09-30,-0.6557377049180327,0.12950819672131147,-63.882250000000006,2555290000.0,SMG,3,2012
251,2012-06-30,1.5295081967213116,11.839344262295082,25.80568060021436,2407670000.0,SMG,2,2012
252,2012-03-31,2.099009900990099,-7.072607260726072,24.964150943396223,3175440000.0,SMG,1,2012
253,2011-12-31,-1.1986863711001643,-3.5714285714285716,-39.776876712328765,2903712000.0,SMG,4,2011
254,2011-09-30,2.581143740340031,1.795981452859351,19.355760479041916,3232412000.0,SMG,3,2011
255,2011-07-02,3.3734756097560976,-1.0182926829268293,14.922295526434704,3302304000.0,SMG,3,2011
256,2011-04-02,,,,,SMG,2,2011
257,2011-01-01,,,,,SMG,1,2011
258,2010-09-30,3.090909090909091,8.772727272727273,17.276470588235295,3524400000.0,SMG,3,2010
259,2010-07-03,2.6666666666666665,-0.007090909090909091,18.30375,3221460000.0,SMG,3,2010
260,2010-04-03,1.7727272727272727,-6.863636363636363,27.753846153846155,3247200000.0,SMG,2,2010
261,2010-01-02,-0.8792156927105985,-3.0078431592731003,-45.49509333333334,2593220320.0,SMG,1,2010
262,2009-09-30,-0.23137255071331542,10.118692884528993,-175.56101566399997,2633415234.96,SMG,3,2009
263,2009-06-27,2.3125,9.59375,17.439999999999998,2581120000.0,SMG,2,2009
264,2009-03-28,1.203125,-7.15625,31.285194805194806,2408960000.0,SMG,1,2009
265,2008-12-27,-0.890625,-2.796875,-37.95087719298245,2163200000.0,SMG,4,2008
266,2008-09-30,-0.561000003927,9.894000069258,-44.991087029090906,1484705871.9599998,SMG,3,2008
267,2008-06-28,0.34375,8.46875,57.39636363636364,1262720000.0,SMG,2,2008
268,2008-03-29,0.890625,-6.015625,37.46807017543859,2135679999.9999998,SMG,1,2008
269,2007-12-29,-0.875,-3.046875,-39.028571428571425,2185600000.0,SMG,4,2007
270,2007-09-30,-0.6159292105167202,9.023362934069953,-73.076579632,2923063185.2799997,SMG,3,2007
